fullVisitorId,channelGrouping,time,country,city,totalTransactionRevenue,transactions,timeOnSite,pageviews,sessionQualityDim,date,visitId,type,productRefundAmount,productQuantity,productPrice,productRevenue,productSKU,v2ProductName,v2ProductCategory,productVariant,currencyCode,itemQuantity,itemRevenue,transactionRevenue,transactionId,pageTitle,searchKeyword,pagePathLevel1,eCommerceAction_type,eCommerceAction_step,eCommerceAction_option
6382879633644450477,Direct,123772,United States,Kirkland,64580000,1,628,25,,20160921,1474519282,PAGE,,,19190000,,GGOEGAAX0615,Android Onesie Sprout Green,Home/Apparel/Kid's/Kid's-Infant/,(not set),USD,,,,,Kid's-Infant,,/google+redesign/,0,1,
746397208397756249,Direct,241164,United States,Sunnyvale,,,406,31,,20160916,1474057294,EVENT,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),,,,,,Audio,,/google+redesign/,1,1,
2583067963360900821,Referral,882040,Japan,Minato,,,1499,24,,20161011,1476241136,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Toddler | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8448586479365255302,Organic Search,20960,United States,Mountain View,,,70,4,,20160929,1475136156,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
5509446180179117984,Referral,193446,United States,not available in demo dataset,,,622,23,,20170226,1488170385,PAGE,,,10390000,,GGOEGDWR015799,Red Shine 15 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
9818005805973983527,Referral,215487,United States,not available in demo dataset,,,233,11,,20160824,1472098079,PAGE,,,92990000,,GGOEGAAX0575,Google Women's Weatherblock Shell Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
4409100383618307341,Organic Search,921683,United States,not available in demo dataset,,,1357,42,,20160921,1474486285,PAGE,,,33990000,,GGOEGDHB071999,Google 40 oz Insulated Monster Bottle,Home/Drinkware/Water Bottles and Tumblers/,(not set),USD,,,,,Water Bottles and Tumblers,,/google+redesign/,0,1,
3427356044095835930,Referral,13271,United States,Mountain View,,,38,4,,20160930,1475304535,PAGE,,,47990000,,GGOEGEHQ024099,Clip-on Compact Charger,Home/Electronics/Power/,(not set),USD,,,,,Power,,/google+redesign/,0,1,
8472554692628572159,Organic Search,577428,United States,Mountain View,243000000,1,626,19,,20170315,1489640991,PAGE,,,238000000,,GGOENEBB078899,Nest® Cam Indoor Security Camera - USA,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
5705324006953313509,Direct,9390,United States,San Jose,,,858,19,,20170606,1496781481,PAGE,,,33990000,,GGOEGAAX0629,Google Baby Essentials Set,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5896536036728324632,Paid Search,0,United States,not available in demo dataset,,,1049,51,,20160828,1472402794,PAGE,,,25990000,,GGOEGAAX0756,Google Youth Tee Fruit Games Lemon,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
799553532268129148,Referral,141049,United States,not available in demo dataset,,,438,17,,20170526,1495831460,PAGE,,,1200000,,GGOEGODR017799,Recycled Mouse Pad,Home/Office/Office Other/,(not set),USD,,,,,Other | Office | Google Merchandise Store,,/google+redesign/,0,1,
5515350445753934486,Direct,166310,United States,not available in demo dataset,,,796,40,,20160926,1474910500,PAGE,,,990000,,GGOEGGOA017399,Maze Pen,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
302619288713884655,Organic Search,1644807,United States,not available in demo dataset,,,1786,65,,20170513,1494689601,PAGE,,,3000000,,GGOEGOAB015899,Rainbow Stylus Pen,Office,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
1617621133774546759,Organic Search,39671,United States,not available in demo dataset,,,143,9,,20161128,1480362978,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7535237998371692901,Referral,286478,United States,Santa Clara,,,1488,21,,20160920,1474426494,PAGE,,,25000000,,GGOEGGCX056299,Gift Card - $25.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards,,/google+redesign/,0,1,
097206072044145955,Organic Search,393914,United States,Mountain View,,,427,20,,20170412,1492014489,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9228053455305240684,Referral,280799,United States,Sunnyvale,,,541,19,,20160919,1474298981,PAGE,,,73990000,,GGOEGEHB071499,Google PowerKit,Home/Electronics/Power/,(not set),USD,,,,,Power,,/google+redesign/,0,1,
3558026365419756594,Organic Search,167387,United Kingdom,London,,,193,7,,20160930,1475301356,PAGE,,,58990000,,GGOEGEHQ071199,"Google High Capacity 10,400mAh Charger",Home/Electronics/Power/,(not set),USD,,,,,Power,,/google+redesign/,0,1,
7366013383182366719,Referral,27539,United States,San Francisco,,,1720,26,,20160812,1471022894,PAGE,,,21590000,,GGOEGAAX0758,Google Adult Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
5399893512891210461,Organic Search,301011,United States,not available in demo dataset,,,1959,66,,20161005,1475710666,PAGE,,,76990000,,GGOEGEVB070699,Google Bluetooth Speaker-Power Bank,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
3143380436070436604,Organic Search,80591,Italy,not available in demo dataset,,,176,11,,20160923,1474667326,PAGE,,,49990000,,GGOEGEVB070499,Google Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
9714915780863143465,Organic Search,0,United States,not available in demo dataset,,,,1,,20160827,1472342737,PAGE,,,26990000,,GGOEGAAX0758,Google Adult Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
1799384320519544940,Referral,151566,United States,not available in demo dataset,72570000,1,1119,29,,20161016,1476679622,PAGE,,,19190000,,GGOEGAAX0616,Android Onesie Baby Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3244885836845029978,Referral,1654922,United States,not available in demo dataset,5945580000,2,2028,87,,20160822,1471891823,PAGE,,,79190000,,GGOEGAAX0606,Google Women's Convertible Vest-Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
0690700323306185591,Referral,9285,United States,Mountain View,,,17,3,,20160829,1472514347,PAGE,,,26990000,,GGOEGAAX0757,Google Adult Tee Fruit Games Dragonfruit,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
8636704236346968376,Direct,34101,United States,not available in demo dataset,,,77,7,,20160906,1473173284,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Kid's-Toddler,,/google+redesign/,0,1,
9678422012905356794,Referral,1371577,United States,Mountain View,,,1451,24,,20170501,1493664734,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
7008613818421177468,Organic Search,154579,United States,Pittsburgh,,,155,5,,20161209,1481306123,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5332341363747831465,Referral,1127733,United States,New York,80060000,1,1833,36,,20160909,1473451841,PAGE,,,17590000,,GGOEGHPA002910,Google Trucker Hat,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear,,/google+redesign/,0,1,
536198617250631095,Direct,9021,United States,Mountain View,,,83,6,,20160809,1470771955,PAGE,,,25990000,,GGOEGAAX0754,Google Youth Tee Fruit Games Banana,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
3540642504221844621,Referral,568524,United States,not available in demo dataset,,,569,26,,20160918,1474252973,PAGE,,,4400000,,GGOEGOAR013099,Google Stylus Pen w/ LED Light,Home/Shop by Brand/,(not set),USD,,,,,Shop by Brand,,/google+redesign/,0,1,
8669417970612910886,Organic Search,160376,United States,San Francisco,,,823,12,,20170525,1495757220,PAGE,,,37990000,,GGOEGAAX0627,Google Infant Zip Hood Pink,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
3072483509990591141,Referral,128051,United States,Sunnyvale,,,240,10,,20161221,1482348173,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
09756823627424563,Direct,252307,United States,Mountain View,,,291,7,,20170614,1497494312,EVENT,,1,990000,,GGOEGGOA017399,Maze Pen,${escCatTitle},(not set),USD,,,,,The Google Merchandise Store/Maze Pen,,/google+redesign/,3,1,
7236280087204154381,Organic Search,500262,United States,San Francisco,,,1134,31,,20161005,1475727810,PAGE,,,4500000,,GGOEGCGB022199,Fashion Sunglasses & Pouch,Home/Accessories/Fun/,(not set),USD,,,,,Fun,,/google+redesign/,0,1,
5915365313992889595,Referral,1058171,United States,New York,83930000,1,1426,45,,20170429,1493489618,PAGE,,,52770000,,GGOEGAAL059014,Google Men's Short Sleeve Performance Badge Tee Navy,Apparel, MD,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
7441911009741882613,Referral,187045,United States,Mountain View,,,329,15,,20160908,1473381398,PAGE,,,17590000,,GGOEGAAX0031,Google Stretch Fit Hat,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear,,/google+redesign/,0,1,
759765040498593954,Direct,0,United States,Mountain View,,,,1,,20160815,1471292899,PAGE,,,25990000,,GGOEGAAX0753,Google Youth Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
5154173364436535270,Organic Search,210557,United States,not available in demo dataset,,,211,3,,20170205,1486299458,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
9619365002104387449,Referral,864067,United States,New York,120920000,1,884,26,,20170109,1483995410,PAGE,,,65940000,,GGOEGOCB017499,Leatherette Journal,Office,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
4636052301667930460,Organic Search,890606,Venezuela,not available in demo dataset,,,4261,195,,20170320,1490065543,PAGE,,2,49980000,,GGOEAAEB031614,Android Men's 3/4 Sleeve Raglan Henley Black,Apparel, MD,USD,,,,,Envio Su Información,,/yourinfo.html,5,1,Billing and Shipping
9687331249457582509,Direct,1637358,United States,Irvine,164940000,2,1900,45,,20170217,1487369532,PAGE,,,18390000,,GGOEGHPB003410,Google Snapback Hat Black,Headgear,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
6098463285474790111,Referral,1333208,United States,San Jose,,,2250,91,,20160901,1472796522,PAGE,,,44790000,,GGOEGAAX0361,Android Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
9994269553476366457,Direct,46499,United States,Palo Alto,,,87,7,,20160823,1471992348,PAGE,,,25990000,,GGOEGAAX0754,Google Youth Tee Fruit Games Banana,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
5241860375614037620,Referral,122724,United States,New York,,,278,10,,20160930,1475265676,EVENT,,1,44790000,,GGOEGAAX0360,Google Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,3,1,
3387919897818530082,Referral,406643,United States,Kirkland,,,1325,25,79,20170710,1499748171,PAGE,,,10390000,,GGOEGACB023699,Yoga Block,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
758833466556469791,Organic Search,72030,Japan,not available in demo dataset,,,92,5,,20160918,1474213252,PAGE,,,28990000,,GGOEGOAB021499,Metal Texture Roller Pen,Home/Office/Writing Instruments/,(not set),USD,,,,,Writing Instruments,,/google+redesign/,0,1,
5341271361784611942,Referral,738967,United States,Chicago,28300000,1,739,34,,20170317,1489783293,PAGE,,1,3190000,3412222,GGOEAKDH019899,Windup Android,Lifestyle,Single Option Only,USD,,,28300000,ORD201703171842,Checkout Confirmation,,/ordercompleted.html,6,1,
0182664823417063218,Referral,398172,United States,San Bruno,180650000,1,446,27,,20160819,1471651979,PAGE,,,99950000,,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
5820793783515876920,Social,495576,Taiwan,(not set),,,2857,56,,20170522,1495475420,PAGE,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,2,1,
4780514666369871802,Referral,2155671,United States,New York,,,2262,19,,20160825,1472161848,PAGE,,,21590000,,GGOEGAAX0757,Google Adult Tee Fruit Games Dragonfruit,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
3924372865099736100,Organic Search,3481320,Venezuela,not available in demo dataset,9227740000,6,10046,431,,20160825,1472132217,PAGE,,,219800000,,GGOEGEFR024199,Metal Earbuds with Small Zipper Case,(not set),Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
3353672870584339810,Organic Search,107399,United States,not available in demo dataset,,,250,35,,20170402,1491181804,EVENT,,1,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,3,1,
8256695624571036150,Organic Search,0,United States,not available in demo dataset,22530000,1,670,11,,20160822,1471930171,PAGE,,,28990000,,GGOEGHPA002910,Google Trucker Hat,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear,,/google+redesign/,0,1,
4738198721505693123,Social,126566,United States,not available in demo dataset,,,127,3,,20160921,1474449058,PAGE,,,145990000,,GGOEGEVB070599,Google G Noise-reducing Bluetooth Headphones,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
1295491967553736166,Referral,56795,United States,not available in demo dataset,,,218,13,,20160923,1474656876,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's-Performance Wear,,/google+redesign/,0,1,
0986324922859922131,Referral,556129,United States,Mountain View,17810000,1,837,44,,20170524,1495657891,PAGE,,,35200000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1875001546137983949,Direct,3154095,United States,San Jose,,,3154,28,,20161122,1479874887,PAGE,,,149000000,,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
5617359298212558495,Referral,439541,United States,not available in demo dataset,,,549,16,,20161121,1479759649,PAGE,,,35200000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5193612742216329792,Direct,620181,United States,New York,,,818,51,,20160803,1470258276,PAGE,,,30390000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Kid's-Toddler,,/google+redesign/,0,1,
9958703050592305834,Referral,2075887,United States,Mountain View,49180000,1,2479,32,,20161009,1476043901,PAGE,,,31990000,,GGOEGAEL031116,Google Heavyweight Long Sleeve Hero Tee Navy,(not set), XL,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
0829283319128889999,Direct,355364,United States,San Francisco,154000000,1,404,15,,20161213,1481678403,PAGE,,1,149000000,154000000,GGOENEBJ079499,Nest® Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,Single Option Only,USD,,,154000000,ORD201612132947,Checkout Confirmation,,/ordercompleted.html,6,1,
3177720466489978473,Organic Search,73800,United States,New York,,,74,6,,20160916,1474027079,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
3028133440105025192,Paid Search,167848,United States,not available in demo dataset,,,262,13,,20160825,1472180837,PAGE,,,37990000,,GGOEGAAX0656,Google Toddler Hoodie Royal Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
3520716110085025698,Referral,1492447,United States,Mountain View,96090000,1,1780,44,,20170410,1491868868,PAGE,,,10630000,,GGOEGALB034113,Google Women's Vintage Hero Tee Black,Apparel, SM,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
7165200087090025675,Organic Search,356291,France,not available in demo dataset,,,533,11,,20170406,1491499812,PAGE,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2554216330263603193,Referral,69621,United States,Santa Clara,,,70,3,,20160921,1474480704,PAGE,,,44790000,,GGOEGAAX0361,Android Women's Fleece Hoodie,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
7888170618859992433,Direct,2330594,United States,New York,316550000,2,4229,102,,20160824,1472026402,PAGE,,,159960000,,GGOEGAEJ031313,Google Tri-blend Hoodie Grey,(not set), SM,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
999203594099745000,Organic Search,139418,United States,San Jose,,,1092,121,,20160921,1474516480,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/,(not set),USD,,,,,Kid's,,/google+redesign/,0,1,
2343022645542131958,Organic Search,568187,South Korea,not available in demo dataset,,,1094,50,,20170131,1485854378,EVENT,,,43990000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,1,1,
9673854839473677147,Referral,1935675,United States,Austin,45610000,1,1936,16,,20170607,1496867210,PAGE,,1,16790000,19123333,GGOEAAEJ030916,Android Women's Long Sleeve Blended Cardigan Grey,Apparel, XL,USD,,,45610000,ORD201706072340,Checkout Confirmation,,/ordercompleted.html,6,1,
4473177961901728664,Referral,128708,United States,Mountain View,,,426,17,,20160810,1470852938,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
0314531142464022560,Organic Search,19198,United States,New York,,,34,6,,20160812,1471019317,PAGE,,,37990000,,GGOEGAAX0657,Google Toddler 1/4 Zip Fleece Pewter,Home/Apparel/Kid's/Kid's-Toddler/,(not set),USD,,,,,Kid's-Toddler,,/google+redesign/,0,1,
0901545989586637986,Organic Search,0,South Africa,not available in demo dataset,,,,1,,20160916,1474026251,PAGE,,,28990000,,GGOEGHPA002910,Google Trucker Hat,Home/Apparel/Headgear/,(not set),USD,,,,,Headgear,,/google+redesign/,0,1,
4454245994662532846,Organic Search,18528,United States,not available in demo dataset,,,28,6,,20161006,1475796835,PAGE,,,27990000,,GGOEGEVB071799,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
3370010142093281141,Referral,205620,United States,Mountain View,,,408,8,,20170404,1491344308,PAGE,,,35200000,,GGOEGAAX0689,Google Youth Girl Hoodie,Home/Apparel/Kid's/Kids-Youth/,(not set),USD,,,,,Youth | Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8634384373268607,Organic Search,171106,United States,not available in demo dataset,,,200,8,,20170207,1486490774,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1470956649294061383,Direct,144321,United States,not available in demo dataset,,,168,5,,20170525,1495741076,EVENT,,1,61590000,,GGOEGADJ056814,Google Men's Watershed Full Zip Hoodie Grey,(not set),(not set),,,,,,Shopping Cart,,/basket.html,4,1,
4215336702705090564,Referral,36303,United States,Mountain View,,,275,17,,20160919,1474327027,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Outerwear/,(not set),USD,,,,,Women's-Outerwear,,/google+redesign/,0,1,
7219643313798791172,Direct,117116,United States,Sunnyvale,,,591,14,,20170425,1493138834,PAGE,,,104990000,,GGOEGAAX0586,Google Women's Yoga Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
5233741676972718010,Referral,383117,United States,New York,157220000,1,431,20,,20161115,1479225028,PAGE,,,27930000,,GGOEGBMJ013399,Sport Bag,Bags,Single Option Only,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
071152776853566697,Organic Search,424638,Canada,not available in demo dataset,,,1654,38,,20160927,1475025841,PAGE,,,27990000,,GGOEGEVB071799,Google Pocket Bluetooth Speaker,Home/Electronics/Audio/,(not set),USD,,,,,Audio,,/google+redesign/,0,1,
9200831924080624652,Direct,0,United States,Mountain View,362000000,1,668,17,,20170304,1488646256,PAGE,,,64990000,,GGOEGAAX0602,Google Women's 1/4 Zip Performance Pullover Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
8539423700288191612,Organic Search,0,United States,Los Angeles,,,,1,,20170217,1487394132,PAGE,,,100000000,,GGOEGGCX056199,Gift Card- $100.00,Home/Gift Cards/,(not set),USD,,,,,Gift Cards | Google Merchandise Store,,/google+redesign/,0,1,
1957458976293878100,Display,2339261,United States,not available in demo dataset,32153820000,3,2354,56,,20170418,1492527922,PAGE,,,1189000,,GGOEAAWQ063049,Android Baby Esssentials Set,Apparel, 12M,USD,,,,,Checkout Review,,/revieworder.html,5,3,Review
6544834336137822477,Referral,357194,United States,not available in demo dataset,,,962,46,,20160816,1471413364,EVENT,,,20790000,,GGOEGAAX0754,Google Youth Tee Fruit Games Banana,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
7882958882913521137,Organic Search,11203,United States,not available in demo dataset,,,331,15,,20161202,1480702774,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
156905236318704928,Direct,2631038,United States,Mountain View,175320000,1,2631,85,,20170303,1488558018,PAGE,,1,35200000,36200000,GGOEGAYQ068926,Google Youth Girl Hoodie,Apparel, 14/16 Y,USD,,,175320000,ORD201703031975,Checkout Confirmation,,/ordercompleted.html,6,1,
765745688167229566,Direct,173299,India,not available in demo dataset,,,173,6,,20170307,1488953054,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
2158504409525009218,Referral,763931,United States,New York,12600000,1,924,24,,20161026,1477510734,PAGE,,,10390000,,GGOEADWQ015699,Android Rise 14 oz Mug,Home/Drinkware/Mugs and Cups/,(not set),USD,,,,,Mugs & Cups | Drinkware | Google Merchandise Store,,/google+redesign/,0,1,
2631606973316837343,Referral,692206,United States,not available in demo dataset,,,1232,19,,20170307,1488911412,PAGE,,,37990000,,GGOEGAAX0628,Google Infant Zip Hood Royal Blue,Home/Apparel/Kid's/,(not set),USD,,,,,Kids' Apparel | Google Merchandise Store,,/google+redesign/,0,1,
0189940081041090736,Direct,17510,United States,not available in demo dataset,,,100,8,,20160829,1472499464,PAGE,,,25990000,,GGOEGAAX0753,Google Youth Tee Fruit Games Cherries,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
182255446146418787,Organic Search,608481,United States,not available in demo dataset,,,2238,71,,20170410,1491851828,PAGE,,,64990000,,GGOEGAAX0603,Google Women's 1/4 Zip Performance Pullover Two-Tone Blue,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
248640528886847045,Organic Search,182358,Brazil,not available in demo dataset,,,216,12,,20160927,1474993290,PAGE,,,73990000,,GGOEGEHB071499,Google PowerKit,Home/Electronics/Power/,(not set),USD,,,,,Power,,/google+redesign/,0,1,
2948198297625427833,Paid Search,151751,United States,not available in demo dataset,,,247,21,,20160809,1470780390,PAGE,,,25990000,,GGOEGAAX0755,Google Youth Tee Fruit Games Strawberry,Home/Fruit Games/,(not set),USD,,,,,Fruit Games,,/google+redesign/,0,1,
0468015223063786425,Referral,247396,United States,Mountain View,,,317,18,,20170515,1494912902,PAGE,,,79190000,,GGOEGAAX0606,Google Women's Convertible Vest-Jacket Black,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
6816718162986529503,Referral,180743,United States,Mountain View,,,638,13,,20170217,1487376457,PAGE,,,54990000,,GGOEGAAX0579,Google Women's Short Sleeve Performance Tee Charcoal,Home/Apparel/Women's/Women's-Performance Wear/,(not set),USD,,,,,Women's Performance Wear | Apparel | Google Merchandise Store,,/google+redesign/,0,1,
1706136589695198580,Organic Search,35695,United Kingdom,London,,,36,3,,20170215,1487149137,PAGE,,,49990000,,GGOEGBPB081999,UpCycled Bike Saddle Bag,Home/Accessories/Sports & Fitness/,(not set),USD,,,,,Sports & Fitness | Accessories | Google Merchandise Store,,/google+redesign/,0,1,
0728845019665711363,Referral,560543,United States,not available in demo dataset,64940000,1,2103,73,,20170113,1484312187,PAGE,,,47990000,,GGOEGESB015199,Google Flashlight,Home/Electronics/Flashlights/,(not set),USD,,,,,Flashlights | Electronics | Google Merchandise Store,,/google+redesign/,0,1,
